DOI,Query,Title,Journal,ISSN,Publisher,Type,URL,Volume,Issue,Page,Language,PublishedPrint,PublishedOnline,Issued,Author
10.5812/aapm-160051,high entropy alloys spall strength,Multimodal Regional Anesthesia Combining Spinal and Erector Spinae Plane Block for Spine Surgery in a High-Risk Patient with Systemic Sclerosis: A Case Report,Anesthesiology and Pain Medicine,,,,https://doi.org/10.5812/aapm-160051,,,,,,,2025-3-29,"Alireza, Shakeri, Jina, Behjati"
10.1002/admt.202402029,high entropy alloys spall strength,3D Printing of High‐Resolution Multi‐Layer Scaffolds With Melt Electrowriting,Advanced Materials Technologies,,,,https://doi.org/10.1002/admt.202402029,,,,,,,2025-3-29,"Muhammad Hassan, Sarfraz, Yuewei, Chen, Mingjun, Xie, Yong, He"
10.1038/s41598-025-95675-7,high entropy alloys spall strength,Achieving 5% 13C nuclear spin hyperpolarization in high-purity diamond at room temperature and low magnetic field,Scientific Reports,,,,https://doi.org/10.1038/s41598-025-95675-7,,,,,,,2025-3-29,"Vladimir Vladimirovich, Kavtanyuk, Changjae, Lee, Keunhong, Jeong, Jeong Hyun, Shim"
10.1142/s0129156425404450,high entropy alloys spall strength,Analysis of the Impact of Solar Luminescent Panels on the Artistic Color Grading Pattern “Light and Color Fusion”,International Journal of High Speed Electronics and Systems,,,,https://doi.org/10.1142/s0129156425404450,,,,,,,2025-3-29,"Han, Xiao"
10.1007/s11075-025-02056-2,high entropy alloys spall strength,Correction to: A family of linearly weighted-$$\theta $$ compact ADI schemes for sine-Gordon equations in high dimensions,Numerical Algorithms,,,,https://doi.org/10.1007/s11075-025-02056-2,,,,,,,2025-3-29,"Qifeng, Zhang, Wanying, Mao"
10.21831/edubio.v11i1.22902,high entropy alloys spall strength,EFEKTIVITAS PENGEMBANGAN LEMBAR KERJA PESERTA DIDIK (LKPD) BERBASIS EKSPERIMEN PADA MATERI SISTEM PERNAPASAN DALAM MENINGKATKAN HASIL BELAJAR PESERTA DIDIK KELAS XI SMA&lt;br&gt;(THE EFFECTIVENESS OF STUDENT WORKSHEETS ON RESPIRATORY SYSTEM IN IMPROVING THE LEARNING OUTCOMES OF 11th GRADE HIGH SCHOOL STUDENTS),Jurnal Edukasi Biologi,,,,https://doi.org/10.21831/edubio.v11i1.22902,,,,,,,2025-3-29,"Muthia, Akmala, Rizka Rifaatul, Hidayah, Indah, Zaliani, Aida Rahma, Aulia, Ade, Suryanda, Dini, Safitri, Fitria, Pusparini"
10.29303/jpm.v20i2.8644,high entropy alloys spall strength,Analysis of Learning Motivation of Junior High School Students in Science Learning in Surabaya City,Jurnal Pijar Mipa,,,,https://doi.org/10.29303/jpm.v20i2.8644,,,,,,,2025-3-29,"Martha, Damayanti, Siti Nurul, Hidayati"
10.18535/ijsshi/v12i03.04,high entropy alloys spall strength,THE EFFECTS OF TBLT ON STUDENTS’ READING COMPREHENSION ABILITY AT A HIGH SCHOOL IN MEKONG DELTA,International Journal of Social Sciences and Humanities Invention,,,,https://doi.org/10.18535/ijsshi/v12i03.04,,,,,,,2025-3-29,"Linh Thao Tran, Nguyen MA, Du Quoc, Pham MA, Ngoc Nhu Thi, Tran. MA"
10.33828/sei.v36.i1.4,high entropy alloys spall strength,Assessing Senior High School Students’ Awareness of Sustainable Development Goals in a Philippine STEM School,Science Education International,,,,https://doi.org/10.33828/sei.v36.i1.4,,,,,,,2025-3-29,"Jericho, Padilla, Jerile Mae, Casmiro, Carlo, Amigable"
10.1080/1343943x.2025.2484489,high entropy alloys spall strength,Improvement of soybean yield in northern Japan using genetic resources from western Japan with high plant density and nitrogen application,Plant Production Science,,,,https://doi.org/10.1080/1343943x.2025.2484489,,,,,,,2025-3-29,"Hideki, Kurosaki, Naoya, Yamaguchi"
10.1038/s41598-025-93251-7,high entropy alloys spall strength,Synthesize multiple V/H directional beams for high altitude platform station based on deep-learning algorithm,Scientific Reports,,,,https://doi.org/10.1038/s41598-025-93251-7,,,,,,,2025-3-29,"Korany R., Mahmoud, Ahmed M., Montaser"
10.3390/e27040361,high entropy alloys spall strength,Lower Limit of Percolation Threshold on Square Lattice with Complex Neighborhoods,Entropy,,,,https://doi.org/10.3390/e27040361,,,,,,,2025-3-29,"Antoni Piotr, Ciepłucha, Marcin, Utnicki, Maciej, Wołoszyn, Krzysztof, Malarz"
10.1093/nargab/lqaf086,high entropy alloys spall strength,Why AGG is associated with high transgene output: passenger effects and their implications for transgene design,NAR Genomics and Bioinformatics,,,,https://doi.org/10.1093/nargab/lqaf086,,,,,,,2025-3-29,"Kate G, Daniels, Sofia, Radrizzani, Laurence D, Hurst"
10.1007/s11629-024-8807-5,high entropy alloys spall strength,Impact of the root ratio of herbs and shrubs on the soil shear strength of collapsing walls in Benggang,Journal of Mountain Science,,,,https://doi.org/10.1007/s11629-024-8807-5,,,,,,,2025-3-29,"Fang, Shuai, Hua, Wang, Fang, Ha, Yuanyuan, Zhan, Haoming, Shen, Bo, Ma, Yue, Zhang, Jinshi, Lin, Yanhe, Huang, Fangshi, Jiang"
10.34001/ces.v5i01.1236,high entropy alloys spall strength,Effect of Using Coconut Fiber to Increase Strength and Modulus of Elasticity in Asphaltic Concrete Mixes,Jurnal Civil Engineering Study,,,,https://doi.org/10.34001/ces.v5i01.1236,,,,,,,2025-3-29,"Salim, Salim, Wisnumurti, Wisnumurti, Agung Sugeng, Widodo, Hanafi, Ashad"
10.1007/s12666-025-03581-3,high entropy alloys spall strength,Analyzing the Influence of Tool Plunge Depth and Frictional Heat Generation in Friction Stir Welding of Scandium-Modified Dissimilar Aluminum Alloys,Transactions of the Indian Institute of Metals,,,,https://doi.org/10.1007/s12666-025-03581-3,,,,,,,2025-3-29,"Nandakumar, Kothandam, Lenin, Kasirajan, Balamurugan, Senthamaraikannan, Premraj, Yogaraj"
10.52783/jisem.v10i27s.4385,high entropy alloys spall strength,High Performance Deep Learning Convolutional Neural Network Model for Automatic Classification of Oral Cancer,Journal of Information Systems Engineering and Management,,,,https://doi.org/10.52783/jisem.v10i27s.4385,,,,,,,2025-3-29,Praveena Kirubabai M
10.1007/s00170-025-15415-z,high entropy alloys spall strength,Recent progress in additive manufacturing of 7XXX aluminum alloys,The International Journal of Advanced Manufacturing Technology,,,,https://doi.org/10.1007/s00170-025-15415-z,,,,,,,2025-3-29,"Varma, Kvvssn, Muhammad Muteeb, Butt, Hossein, Laieghi, Zia, Uddin, Elmas, Salamci, Duck Bong, Kim, Hüseyin, Kizil"
10.37034/residu.v3i1.193,high entropy alloys spall strength,Employee Motivation and Commitment Among Senior High School Teachers in Urdaneta City National High School,Journal of Research and Investigation in Education,,,,https://doi.org/10.37034/residu.v3i1.193,,,,,,,2025-3-29,"Norman, Samera"
10.1002/lary.32157,high entropy alloys spall strength,Correlation of the VFSS Esophageal Screen to High‐Resolution Esophageal Manometry,The Laryngoscope,,,,https://doi.org/10.1002/lary.32157,,,,,,,2025-3-29,"Tyler W., Crosby, Joseph, Lebowitz, Stamatela, Balou, Uche C., Ezeh, Abraham, Khan, Rita, Knotts, Shreya, Chablaney, Paul E., Kwak, Milan R., Amin"
10.1007/s12596-025-02687-7,high entropy alloys spall strength,Simulation insights into high-efficiency Rb2AlAgI6 hybrid perovskite solar cells: performance metrics and optimization strategies,Journal of Optics,,,,https://doi.org/10.1007/s12596-025-02687-7,,,,,,,2025-3-29,"Okba, Saidani, Abderrahim, Yousfi, Sagar, Bhattarai, Md. Rasidul, Islame, Girija Shankar, Sahoo"
10.1021/acs.jpcc.5c00702,high entropy alloys spall strength,Synergy for Enhancing Strength and Toughness of Diamond through Polytypic Heterointerface,The Journal of Physical Chemistry C,,,,https://doi.org/10.1021/acs.jpcc.5c00702,,,,,,,2025-3-29,"Tengfei, Xu, Zhaorui, Liu, Dominik, Legut, Ruifeng, Zhang"
10.1142/s0129156425404577,high entropy alloys spall strength,Aspect-Level Sentiment Analysis Based on Syntactic Mask and Graph Convolutional Network,International Journal of High Speed Electronics and Systems,,,,https://doi.org/10.1142/s0129156425404577,,,,,,,2025-3-29,"Yuxian, Han"
10.1142/s0129156425404012,high entropy alloys spall strength,Research on Intelligent Monitoring and Maintenance Technology of Municipal Pipelines Based on Artificial Intelligence,International Journal of High Speed Electronics and Systems,,,,https://doi.org/10.1142/s0129156425404012,,,,,,,2025-3-29,"Qun, Wu, Yulong, Han, Jun, Wu"
10.3390/e27040363,high entropy alloys spall strength,OMAL: A Multi-Label Active Learning Approach from Data Streams,Entropy,,,,https://doi.org/10.3390/e27040363,,,,,,,2025-3-29,"Qiao, Fang, Chen, Xiang, Jicong, Duan, Benallal, Soufiyan, Changbin, Shao, Xibei, Yang, Sen, Xu, Hualong, Yu"
10.1038/s41598-024-80977-z,high entropy alloys spall strength,Visual Mamba UNet fusion multi-scale attention and detail infusion for unsound corn kernels segmentation,Scientific Reports,,,,https://doi.org/10.1038/s41598-024-80977-z,,,,,,,2025-3-29,"Kuibin, Zhao, Qinghui, Zhang, Chenxia, Wan, Quan, Pan, Yao, Qin"
10.21831/edubio.v11i1.22866,high entropy alloys spall strength,META ANALISIS MODEL BLENDED LEARNING MENGGUNAKAN PROBLEM-BASED LEARNING PADA PEMBELAJARAN BIOLOGI DI SMA&lt;br&gt;(META-ANALYSIS OF THE BLENDED LEARNING MODEL IMPLEMENTING PROBLEM-BASED LEARNING IN BIOLOGY INSTRUCTION IN SENIOR HIGH SCHOOLS),Jurnal Edukasi Biologi,,,,https://doi.org/10.21831/edubio.v11i1.22866,,,,,,,2025-3-29,"Sabrina, Faris, Santi, Suryani, Dini, Safitri, Rizhal Hendi, Ristanto"
10.36346/sarjhss.2025.v07i02.004,high entropy alloys spall strength,Measures and Mechanisms for the Realisation of Effective Supervision of Teaching and Learning at Junior High Schools in Krachi Nchumuru,South Asian Research Journal of Humanities and Social Sciences,,,,https://doi.org/10.36346/sarjhss.2025.v07i02.004,,,,,,,2025-3-29,"Issah, Mohammed, Fr. Dr. Thomas, Asante, Noah Ngambe, Tilibe"
10.1007/s41870-025-02504-1,high entropy alloys spall strength,"Detection of myocardial infarction diseases based on entropy, optimized stockwell time-frequency transform and extreme learning machine",International Journal of Information Technology,,,,https://doi.org/10.1007/s41870-025-02504-1,,,,,,,2025-3-29,"Henok Mezemr, Besfat, Demissie Jobir, Galmecha, Ram Sewak, Singh, Satyasis, Mishra"
10.3390/app15073754,high entropy alloys spall strength,Training Protocol to Improve the Padel Smash: A Seven-Week Pilot Study on High-Level Male Players,Applied Sciences,,,,https://doi.org/10.3390/app15073754,,,,,,,2025-3-29,"Rafael, Conde-Ripoll, Álvaro, Bustamante-Sánchez, Sergio J., Ibáñez, Diego, Muñoz, Iván, Martín-Miguel, Adrián, Escudero-Tena"
10.52783/jisem.v10i28s.4334,high entropy alloys spall strength,Predicting Compressive Strength of Self-Compacting Concrete Using Machine and Deep Learning Models,Journal of Information Systems Engineering and Management,,,,https://doi.org/10.52783/jisem.v10i28s.4334,,,,,,,2025-3-29,"Prashant Bhuva, Ankur Bhogayata"
10.34172/ajdr.1794,high entropy alloys spall strength,Comparative Evaluation of Compressive Bond Strength Between Denture Base and Two Types of Iranian Artificial and Vita Artificial Teeth,Avicenna Journal of Dental Research,,,,https://doi.org/10.34172/ajdr.1794,,,,,,,2025-3-29,"Samaneh, Abbasi, Zahra, Bagheri, Mobina, Dalvandi, Erfan, Ayubi"
10.1142/s0129156425404619,high entropy alloys spall strength,Intelligent Prediction Method for Network Security Situation based on Big Data and Machine Learning,International Journal of High Speed Electronics and Systems,,,,https://doi.org/10.1142/s0129156425404619,,,,,,,2025-3-29,"Zhihua, Chang"
10.1177/10806032251325563,high entropy alloys spall strength,Ambulatory Blood Pressure in Tourists at Low Versus High Altitude: Colorado High Altitude Monitoring Pressure Study,Wilderness &amp; Environmental Medicine,,,,https://doi.org/10.1177/10806032251325563,,,,,,,2025-3-29,"Greta, Kreider Carlson, Elan, Small, Andrew C., Burns, Ilaria, Ferrari, Tiana, Linkus, Linda E., Keyes"
10.3390/healthcare13070766,high entropy alloys spall strength,"Impact of Unilateral Breast Cancer Surgery on Upper Limb Functionality: Strength, Manual Dexterity, and Disability Prediction",Healthcare,,,,https://doi.org/10.3390/healthcare13070766,,,,,,,2025-3-29,"María Gracia, Carpena-Niño, Vanessa, Altozano-Arroyo, César, Cuesta-García, Miguel, Gómez-Martínez, Belén Dolores, Zamarro-Rodríguez"
10.29309/tpmj/2025.32.04.8822,high entropy alloys spall strength,Comparison of high scortal incision with standard inguinal incision orchidopexy in infants and children with palpable undescended testis.,The Professional Medical Journal,,,,https://doi.org/10.29309/tpmj/2025.32.04.8822,,,,,,,2025-3-29,"Samreen Jamil, Sadaqat Ali, Imran Qadir, Ahsan Rehman"
10.53063/synsint.2025.51264,high entropy alloys spall strength,Effect of different binders on microstructural evolution and strength of sol-gel bonded Al₂O₃-spinel castables,Synthesis and Sintering,,,,https://doi.org/10.53063/synsint.2025.51264,,,,,,,2025-3-29,"Sahar, Sajjadi Milani, Mahdi, Ghassemi Kakroudi"
10.1142/s0129156425404449,high entropy alloys spall strength,Research and Application of Intelligent Inspection of Production Equipment Based on New Generation Information Technology,International Journal of High Speed Electronics and Systems,,,,https://doi.org/10.1142/s0129156425404449,,,,,,,2025-3-29,"Haibo, He, Xuebing, Bai, Chunlei, Ma, Chao, Li"
10.1177/09544054251326228,high entropy alloys spall strength,Design and development of a compact wireless tool holder for high-speed online measurement of milling vibration,"Proceedings of the Institution of Mechanical Engineers, Part B: Journal of Engineering Manufacture",,,,https://doi.org/10.1177/09544054251326228,,,,,,,2025-3-29,"Qizhi, Zhang, HongRui, Liu, Xiang, Sun"
10.1029/2024gl113022,high entropy alloys spall strength,Rapid Changes in Retrogressive Thaw Slump Dynamics in the Russian High Arctic Based on Very High‐Resolution Remote Sensing,Geophysical Research Letters,,,,https://doi.org/10.1029/2024gl113022,,,,,,,2025-3-29,"S., Barth, I., Nitze, B., Juhls, A., Runge, G., Grosse"
10.1177/09576509251331255,high entropy alloys spall strength,High–pressure turbine rotor blade end-wall flow and cooling characteristics: Trends and perspectives,"Proceedings of the Institution of Mechanical Engineers, Part A: Journal of Power and Energy",,,,https://doi.org/10.1177/09576509251331255,,,,,,,2025-3-29,"Yijing, Yan, Yiwei, Dong, Chaolin, Wu, Xintian, You, Jingyu, Zhang, Song, Liu, Qinqin, Wang, Wen, Guo"
10.1142/s0129156425404838,high entropy alloys spall strength,An Intelligent Classification Method for Online Chinese Language Teaching Resources in Higher Education Based on Deep Reinforcement Learning,International Journal of High Speed Electronics and Systems,,,,https://doi.org/10.1142/s0129156425404838,,,,,,,2025-3-29,"Song, Lei, Yuan, Zhu"
10.1021/acs.energyfuels.5c00564,high entropy alloys spall strength,Fabrication of Na<sub>0.67</sub>Li<sub>0.05</sub>Ni<sub>0.28</sub>Mn<sub>0.67</sub>O<sub>2</sub> Cathode with Synergistic Engineering of Li-Doping and Mn-Precursor for High-Performance Sodium-Ion Batteries,Energy &amp; Fuels,,,,https://doi.org/10.1021/acs.energyfuels.5c00564,,,,,,,2025-3-29,"Xiongfeng, Lin, Junjun, Zhang, Daxian, Cao, Hangcheng, Yang, Weizhou, Chai, Shuoyu, Wang, Yu, Chen, Hongkang, Wang"
10.1002/eng2.70105,high entropy alloys spall strength,Performance Assessment of a Centrifugal Pump With Varying Blade Counts and Fluid Viscosities Through Euler Head and Entropy Production Analysis,Engineering Reports,,,,https://doi.org/10.1002/eng2.70105,,,,,,,2025-3-29,"Abubaker A. M., Mohammedali, Adil A. M., Omara, Roua H. A., Mohamed, Hajer G. H., Mohamed, Dafaallah A. A., Mohamed"
10.1002/ente.202402217,high entropy alloys spall strength,Rational Design and Theoretical Investigation of Quinoxaline‐Based Small‐Molecule Functional Materials for High‐Performance Organic Solar Cells,Energy Technology,,,,https://doi.org/10.1002/ente.202402217,,,,,,,2025-3-29,"Ume, Salma, Rabia, Shakeel, Raheela, Sharafat, Shaimaa A. M., Abdelmohsen, Haifa A., Alyousef, Javed, Iqbal"
10.1093/nargab/lqaf044,high entropy alloys spall strength,Fast analysis of Spatial Transcriptomics (FaST): an ultra lightweight and fast pipeline for the analysis of high resolution spatial transcriptomics,NAR Genomics and Bioinformatics,,,,https://doi.org/10.1093/nargab/lqaf044,,,,,,,2025-3-29,"Valerio, Fulci"
10.1007/s42107-025-01297-9,high entropy alloys spall strength,Influence of the size of the coarse and fine aggregates on the compressive strength of concrete,Asian Journal of Civil Engineering,,,,https://doi.org/10.1007/s42107-025-01297-9,,,,,,,2025-3-29,"Pritam, Dey, Sneha, Singh, Ramagopal, Uppaluri"
10.1021/acsnano.5c03391,high entropy alloys spall strength,Catalytic Upgrading of Plastic Wastes into High-Value Carbon Nanomaterials: Synthesis and Applications,ACS Nano,,,,https://doi.org/10.1021/acsnano.5c03391,,,,,,,2025-3-29,"Kaihao, Cao, Shengbo, Zhang, Yawen, Shi, Xinyong, Diao, Ruhan, Wei, Na, Ji"
10.21831/edubio.v11i1.22558,high entropy alloys spall strength,PENGEMBANGAN MEDIA PEMBELAJARAN ENVIRONBYTIKTOK DENGAN SOSIO-SCIENTIFIC ISSUES ALIH FUNGSI HUTAN IBU KOTA NUSANTARA UNTUK MENDUKUNG LITERASI LINGKUNGAN SISWA SMA&lt;br&gt;(THE DEVELOPMENT OF ENVIRONBYTIKTOK (LEARNING MEDIA ADDRESSING SOCIO-SCIENTIFIC ISSUES ON THE LAND USE CONVERSION OF THE NUSANTARA CAPITAL CITY FORESTS TO ENHANCE HIGH SCHOOL STUDENTS ENVIRONMENTAL LITERACY),Jurnal Edukasi Biologi,,,,https://doi.org/10.21831/edubio.v11i1.22558,,,,,,,2025-3-29,"Desta Tri Anggara, Putra, Suhartini, Suhartini"
10.3390/ijms26073170,high entropy alloys spall strength,The Analysis of the Glycosyltransferase Activity Gene Family in Gossypium hirsutum and Functional Verification of GTs Conferring Resistance to Verticillium Wilt,International Journal of Molecular Sciences,,,,https://doi.org/10.3390/ijms26073170,,,,,,,2025-3-29,"Mingli, Zhang, Fang, Zhu, Guo, Sun, Yingjie, Mi, Xuekun, Zhang, Sifeng, Zhao, Yu, Yu, Hui, Xi"
10.1007/s10706-025-03105-2,high entropy alloys spall strength,Correction: Predictive Pattern of Undrained Shear Strength in Stabilized Sulfur Rich Silty Soil Based on Binder and Initial Mixing Water Content,Geotechnical and Geological Engineering,,,,https://doi.org/10.1007/s10706-025-03105-2,,,,,,,2025-3-29,"Alaleh, Ziagharib, Qi, Jia, Josef, Macsik, Jan, Laue, Christian, Maurice"
10.38035/dijms.v6i4.4054,high entropy alloys spall strength,"Integration of Sentinel Imagery and Geographic Information System for Analysing Spatial Distribution of Senior and Vocational High School Education Facilities in  West Bandung Regency, Indonesia",Dinasti International Journal of Management Science,,,,https://doi.org/10.38035/dijms.v6i4.4054,,,,,,,2025-3-29,"Hamim Zaky, Hadibasyir, Choirul, Amin, Retna Dwi, Wulandari, Putri, Maulidianti, Nada Salsabila, Firdaus"
10.1177/09544054251325991,high entropy alloys spall strength,A new adaptive control strategy for EDM of high aspect ratio holes,"Proceedings of the Institution of Mechanical Engineers, Part B: Journal of Engineering Manufacture",,,,https://doi.org/10.1177/09544054251325991,,,,,,,2025-3-29,"Wang, Jiang, Chaojiang, Li, Hao, Jing, Guodong, Liu"
10.70838/pemj.340605,high entropy alloys spall strength,Factors Influencing Grade 10 Public Completers’ Decision to Transfer Out for Senior High School,Psychology and Education: A Multidisciplinary Journal,,,,https://doi.org/10.70838/pemj.340605,,,,,,,2025-3-29,"John Mark, Naldoza"
10.1002/mp.17789,high entropy alloys spall strength,"Characterization and inter‐scanner reproducibility of geometric distortion on a small footprint, high‐performance, head‐specific 0.5 T scanner",Medical Physics,,,,https://doi.org/10.1002/mp.17789,,,,,,,2025-3-29,"Curtis N., Wiens, Chad T., Harris, Ian R. O., Connell"
10.3390/mi16040404,high entropy alloys spall strength,Multistage Cyclic Dielectrophoresis for High-Resolution Sorting of Submicron Particles,Micromachines,,,,https://doi.org/10.3390/mi16040404,,,,,,,2025-3-29,"Wenshen, Luo, Chaowen, Zheng, Cuimin, Sun, Zekun, Li, Hui, You"
10.3390/en18071718,high entropy alloys spall strength,Online Monitoring of Partial Discharges in Large Power Transformers Using Ultra-High Frequency and Acoustic Emission Methods: Case Studies,Energies,,,,https://doi.org/10.3390/en18071718,,,,,,,2025-3-29,"Wojciech, Sikorski, Jaroslaw, Gielniak"
10.1007/s42341-025-00600-4,high entropy alloys spall strength,Exploring Novel Piezoelectric Materials with Enhanced Thermal Stability for High-Performance Sensors,Transactions on Electrical and Electronic Materials,,,,https://doi.org/10.1007/s42341-025-00600-4,,,,,,,2025-3-29,"Zine, Ghemari, Salah, Belkhiri"
10.1002/pc.29849,high entropy alloys spall strength,"A high dielectric damping material with flexibility, self‐healing capability, reprocessing capability and impact resistance based on <scp>CaCu<sub>3</sub>Ti<sub>4</sub>O<sub>12</sub></scp>/poly(lipoic acid)",Polymer Composites,,,,https://doi.org/10.1002/pc.29849,,,,,,,2025-3-29,"Che, Zhao, Yuxuan, Zeng, Yuhan, Zhou, Tianyu, Wu, Meng, Song, Lei, Duan, Jiamei, Dong, Yanlong, Luo"
10.1021/acs.jpcc.4c08736,high entropy alloys spall strength,Origin of the Indirect–Direct Band Gap Transition in GaP and Its Alloys,The Journal of Physical Chemistry C,,,,https://doi.org/10.1021/acs.jpcc.4c08736,,,,,,,2025-3-29,"Yatian, Ning, Man, Wang, Xubo, Jia, Honggang, Ye, Jinying, Yu, Yelong, Wu"
10.3390/batteries11040134,high entropy alloys spall strength,Styrene and Its Derivatives Used in Proton Exchange Membranes and Anion Exchange Membranes for Fuel Cell Applications: A Review,Batteries,,,,https://doi.org/10.3390/batteries11040134,,,,,,,2025-3-29,"Muhammad Rehman, Asghar, Ayesha, Zahid, Huaneng, Su, Kumar, Divya, Muhammad Tuoqeer, Anwar, Qian, Xu"
10.1093/jscr/rjae689,high entropy alloys spall strength,Congenital hypoplasia of the posterior arch of the atlas accompanied with cervical high-intensity intramedullary lesions: a case report,Journal of Surgical Case Reports,,,,https://doi.org/10.1093/jscr/rjae689,,,,,,,2025-3-29,"Jian, Zhang, Jiahao, Liu, Jingyu, Jia, Xinxin, Miao, Xigao, Cheng"
10.55214/25768484.v9i3.5876,high entropy alloys spall strength,Factors affect Vietnamese high school teachers’ intention to quit the teaching profession,Edelweiss Applied Science and Technology,,,,https://doi.org/10.55214/25768484.v9i3.5876,,,,,,,2025-3-29,"Anh Viet, Tran, Hung Van, Tran, Tuong Ngoc Cat, Nguyen, Dat Van, Nguyen"
10.1038/s41597-025-04859-3,high entropy alloys spall strength,HIFDA - High-Frequency Electrical Voltage and Current Signals from Household Appliances,Scientific Data,,,,https://doi.org/10.1038/s41597-025-04859-3,,,,,,,2025-3-29,"Víctor M., Navarro, Marta, Barragán, Rubén, Nieto, Jesús, Ureña, Álvaro, Hernández"
10.1007/s00382-025-07663-2,high entropy alloys spall strength,"High-resolution seasonal climate prediction with stepwise cluster analysis: a case study for Prince Edward Island, Canada",Climate Dynamics,,,,https://doi.org/10.1007/s00382-025-07663-2,,,,,,,2025-3-29,"Rana Ali, Nawaz, Xiuquan, Wang, Aitazaz A., Farooque, Sana, Basheer, Junaid, Maqsood, Emmanuel Okine, Neokye"
10.1177/13835416251329273,high entropy alloys spall strength,Influence of rotor containment sleeve on high-speed PM generator performance based on multi-physics field analysis,International Journal of Applied Electromagnetics and Mechanics,,,,https://doi.org/10.1177/13835416251329273,,,,,,,2025-3-29,"QiKang, Zhu, ShiYou, Yang"
10.1021/acsaom.5c00050,high entropy alloys spall strength,Multifunctional Cr<sup>3+</sup> Ion-Activated Sr<sub>2</sub>Sc<sub>2</sub>B<sub>4</sub>O<sub>11</sub> Broadband Near-Infrared Phosphor with High Luminescence Thermal Stability through the Deformation Constraint,ACS Applied Optical Materials,,,,https://doi.org/10.1021/acsaom.5c00050,,,,,,,2025-3-29,"Bo, Gao, Xiao, Zang, Xiuhui, Yin, Baolei, Qi, Jiahao, Li, Zewen, Dong, Xufeng, Zhou, Wei, Li, Yangbo, Wang, Huaiyong, Li"
10.1007/s10815-025-03459-9,high entropy alloys spall strength,Impact of low versus high oxygen tension on human oocyte maturation during biphasic capacitation IVM (CAPA-IVM),Journal of Assisted Reproduction and Genetics,,,,https://doi.org/10.1007/s10815-025-03459-9,,,,,,,2025-3-29,"Huy H., Pham, Viet Q., Tran, Anh H., Le, Duy L., Nguyen, Toan D., Pham, Anh L., Vu, Tien K., Le, Ho L., Le, Bao G., Huynh, Tuong M., Ho, Lan N., Vuong"
10.1038/s41598-025-95292-4,high entropy alloys spall strength,Research on the desalination kinetics of carbon tableting electrodes for capacitive deionization water purification,Scientific Reports,,,,https://doi.org/10.1038/s41598-025-95292-4,,,,,,,2025-3-29,"Yu, Liang, Youheng, Song, Yuchen, Sun, Lan, Luo, Jing, Wang, Junjie, He"
10.3390/app15073751,high entropy alloys spall strength,Safety Control for Satellite Formation Flying via High-Order Control Barrier Functions,Applied Sciences,,,,https://doi.org/10.3390/app15073751,,,,,,,2025-3-29,"Xu, Zhang, Haiqiang, Wang, Dongze, Li, Zijie, Ji"
10.3390/e27040365,high entropy alloys spall strength,Exploring the Evolution-Coupling Hypothesis: Do Enzymes’ Performance Gains Correlate with Increased Dissipation?,Entropy,,,,https://doi.org/10.3390/e27040365,,,,,,,2025-3-29,"Davor, Juretić"
10.1177/09544089251329731,high entropy alloys spall strength,Exploring the high-velocity impact dynamics of polyurea-coated aluminum alloy plates: Numerical insights into flat and curved surfaces,"Proceedings of the Institution of Mechanical Engineers, Part E: Journal of Process Mechanical Engineering",,,,https://doi.org/10.1177/09544089251329731,,,,,,,2025-3-29,"Chinnarasu, Arivoli, Kashi, Ramajeyathilagam"
10.3390/e27040360,high entropy alloys spall strength,LOMDP: Maximizing Desired Opinions in Social Networks by Considering User Expression Intentions,Entropy,,,,https://doi.org/10.3390/e27040360,,,,,,,2025-3-29,"Xuan, Wang, Bin, Wu, Tong, Wu"
10.1007/s10489-025-06482-6,high entropy alloys spall strength,Maximizing diversity in k-pattern set mining through constraint programming and entropy,Applied Intelligence,,,,https://doi.org/10.1007/s10489-025-06482-6,,,,,,,2025-3-29,"Mohamed El Amine, Douad, Noureddine, Aribi, Samir, Loudni, Arnold, Hien, Yahia, Lebbah"
10.1093/annweh/wxaf010,high entropy alloys spall strength,Cleaning as high-risk activity for respiratory particulate exposure during additive manufacturing of sand moulds and its preceding silica sand coating process,Annals of Work Exposures and Health,,,,https://doi.org/10.1093/annweh/wxaf010,,,,,,,2025-3-29,"Ntoko Lucas, Matlhatsi, Sonette, du Preez, Cornelius J, Van Der Merwe, Stephanus J L, Linde"
10.3390/foods14071204,high entropy alloys spall strength,"Rapid Covalent Bonding of Walnut Protein Isolates to EGCG: Unveiling the Ultrasound-Assisted Ratio Optimization, Binding Mechanism, and Structural–Functional Transformations",Foods,,,,https://doi.org/10.3390/foods14071204,,,,,,,2025-3-29,"Yuanyuan, Wei, Liping, Sun, Ying, Gu, Yongliang, Zhuang, Gaopeng, Zhang, Xuejing, Fan, Yangyue, Ding"
10.1007/s10734-025-01439-7,high entropy alloys spall strength,Impact of COVID-19 and financial factors on first-year student retention: a comparative study of pre- and post-pandemic cohorts,Higher Education,,,,https://doi.org/10.1007/s10734-025-01439-7,,,,,,,2025-3-29,"Kwideok, Han, Ranjit, Pandey, Kimberly, Meints, Larry, Burns, Chanjin, Chung"
10.63760/jupesoshum.v1i3.29,high entropy alloys spall strength,Integration of Local History to Increase Senior High School Students' Cultural Identity Awareness in Depok,Jurnal Pendidikan Sosial Humaniora,,,,https://doi.org/10.63760/jupesoshum.v1i3.29,,,,,,,2025-3-29,Muhammad Najib
